respondent_id,h1n1_concern,h1n1_knowledge,behavioral_antiviral_meds,behavioral_avoidance,behavioral_face_mask,behavioral_wash_hands,behavioral_large_gatherings,behavioral_outside_home,behavioral_touch_face,doctor_recc_h1n1,doctor_recc_seasonal,chronic_med_condition,child_under_6_months,health_worker,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,race,sex,income_poverty,marital_status,rent_or_own,employment_status,hhs_geo_region,census_msa,household_adults,household_children
10415,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,4.0,1.0,5.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0
10416,2.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,5.0,4.0,2.0,5.0,5.0,4.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
10417,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,4.0,4.0,4.0,4.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0
10418,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,4.0,2.0,1.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
10419,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,6.0,1.0,1.0,2.0
10420,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.26004379558995117,0.3165374555944886,0.0,0.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,0.0,0.0,1.2385371186384804,0.0,0.0,1.0,1.0,1.0,0.0,0.0
10421,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,2.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,1.0,1.0,2.0
10422,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,2.0,1.0,2.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,9.0,2.0,1.0,0.0
10423,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2710554635002609,0.32224396988612686,1.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,1.0,0.0
10424,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,5.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0
10425,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,1.0,2.0,5.0,5.0,4.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,7.0,0.0,1.0,1.0
10426,1.6653506506029214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28487005413729294,0.3283776866200602,0.34635215585842405,0.09229370732176839,0.1407814626864382,3.817990532218398,2.131952887211046,2.466999132560064,4.074969341111329,2.705200068010131,2.026524934735781,4.0,2.280654472373505,0.0,0.0,1.1900419963596187,0.5382348172049952,0.2756367308451335,0.6010324367033654,8.0,2.0,3.0,0.0
10427,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,5.0,5.0,5.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,2.0,0.0,0.0
10428,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,8.0,1.0,1.0,0.0
10429,1.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,5.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,8.0,2.0,0.0,0.0
10430,2.0,1.2978790417841761,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,5.0,3.0,1.0,4.0,1.0,0.0,0.0,1.1729434126433178,0.0,1.0,1.0,6.0,1.0,0.0,0.0
10431,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0
10432,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,5.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,6.0,1.0,0.0,2.0
10433,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,4.0,5.0,4.0,4.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0
10434,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,4.0,4.0,1.0,4.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0
10435,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2116452439964627,0.2637627366952165,0.0,0.0,0.0,4.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0239905928353044,3.0,1.0,1.1532664954335463,0.4344644248998762,0.2977312404532699,0.6395453546818659,0.0,1.0,1.0,3.0
10436,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,5.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10437,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,5.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0
10438,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,1.0,0.0
10439,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
10440,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,6.0,2.0,0.0,0.0
10441,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,2.0,1.0,5.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0
10442,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.21344980572485947,0.25779307677822655,1.0,0.0,0.0,5.0,4.0,4.0,5.0,2.0,4.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0
10443,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,2.0,4.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,4.0,2.0,2.0,1.0
10444,3.0,2.0,0.0,0.6746382460217255,0.0,1.0,0.0,0.0,0.0,0.21352513205656828,0.2643010628871606,1.0,0.0,0.0,5.0,4.0,2.0,3.0,4.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0
10445,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10446,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,8.0,1.0,1.0,3.0
10447,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.9677214576803606,2.0,0.0,1.1318277555307086,0.4871558732561524,0.30438362708875216,0.5315919353830934,3.0,1.0,3.0,0.0
10448,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,0.0,1.0,2.0,0.49077232745052424,0.0,1.0,3.0,1.0,0.0,0.0
10449,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.34069549024848106,0.07734024140695969,0.140147661909334,5.0,1.0,1.0,5.0,2.633730033223033,2.179980699445726,0.0,1.969502792654909,0.0,0.0,1.1357719361821867,0.5022385017660794,0.30257056390368914,0.5367563766381083,3.0,2.0,3.0,0.0
10450,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,0.0,0.0,1.1297549232351989,0.0,0.0,0.0,2.0,2.0,0.0,0.0
10451,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,5.0,2.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
10452,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.24734770767685102,0.31314200856384794,1.0,0.0,0.0,4.0,4.0,1.0,5.0,4.0,1.0,2.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,1.0,0.0,0.0
10453,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,1.0,1.0,0.0,1.0,1.0,0.2965682551105612,1.0,6.0,0.0,1.0,0.0
10454,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0
10455,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,5.0,4.0,1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,2.0,0.0
10456,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,9.0,0.0,1.0,2.0
10457,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,2.0,5.0,4.0,4.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0
10458,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,5.0,2.0,1.0,2.0,1.9345117110151608,0.0,1.0,1.1627560454816748,1.0,1.0,0.5241652168441843,3.0,1.0,1.0,0.0
10459,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
10460,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,0.0,1.0,1.1490144912733438,1.0,0.31091993645919574,0.0,2.0,0.0,1.0,0.0
10461,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,4.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,5.0,2.0,3.0,0.0
10462,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,2.0,5.0,5.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0
10463,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,4.0,4.0,4.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0
10464,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,4.0,4.0,5.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,5.0,2.0,1.0,1.0
10465,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,1.0,1.1369981981118473,1.0,0.29125547215668146,0.0,4.0,1.0,1.0,0.0
10466,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,4.0,2.0,1.0,2.0
10467,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,4.0,5.0,4.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0
10468,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,4.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,8.0,1.0,2.0,2.0
10469,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,1.0,1.0,4.0,2.0,0.0,0.0,1.143455880538837,1.0,0.0,0.0,2.0,1.0,1.0,0.0
10470,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,7.0,2.0,2.0,3.0
10471,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,2.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0
10472,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,4.0,4.0,2.0,4.0,4.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,0.0,1.0,3.0
10473,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,8.0,1.0,1.0,0.0
10474,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,2.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
10475,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,5.0,2.0,0.0,0.0
10476,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.35750241189871296,0.08684351958283203,0.15885333335466412,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0846160104489173,0.0,1.0,1.1463667430394435,0.5536110717929126,0.28706917016233297,0.5872901348221121,0.0,2.0,1.0,0.0
10477,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,4.0,2.0,5.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0
10478,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,1.0,2.0,5.0,1.0,4.0,0.0,1.0,1.0,1.1316029819314788,0.0,0.0,0.0,5.0,2.0,0.0,0.0
10479,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0
10480,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,2.0,5.0,4.0,4.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,1.0,0.0
10481,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.36718107746971457,0.08400565319658465,0.16297626219943143,3.6277820506684955,2.0092077097428476,1.8690760224273926,3.8357770078428497,2.434025261868978,1.929979791900878,4.0,2.132575506514543,1.0,0.0,1.148071759752612,0.5543740073540985,0.27477341996064847,0.5844929298605427,0.0,1.0,0.0,0.0
10482,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,3.0
10483,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,1.0,1.0,4.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0
10484,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,4.0,4.0,1.0,4.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0
10485,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1.0,2.0,2.0
10486,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,8.0,1.0,1.0,1.0
10487,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,9.0,0.0,1.0,0.0
10488,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,2.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,0.0,1.0,0.0
10489,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,2.0,5.0,1.0,1.0,4.0,1.0,0.0,0.0,1.200365279947999,1.0,0.0,0.0,0.0,2.0,1.0,0.0
10490,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,5.0,2.0,1.0,3.0
10491,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,4.0,1.0,5.0,4.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0
10492,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,1.0,4.0,4.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0
10493,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.21359993346941916,0.3428381820743924,1.0,0.0,0.0,5.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0
10494,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,5.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,5.0,2.0,1.0,0.0
10495,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,4.0,1.0,4.0,3.0,0.0,0.0,1.241953641605302,1.0,0.3065802250349246,0.0,2.0,2.0,1.0,0.0
10496,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0
10497,0.0,0.0,0.0,0.7181621904773994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,1.0,4.0,4.0,3.0,1.0,0.0,1.2233398070555876,0.0,1.0,0.0,5.0,1.0,0.0,0.0
10498,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,3.0,2.0,4.0,4.0,1.0,4.0,1.0,0.0,0.0,1.226706461530052,0.0,0.0,0.0,2.0,1.0,0.0,0.0
10499,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0
10500,3.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,0.0
10501,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,4.0,4.0,2.0,2.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0
10502,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,5.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
10503,1.0,2.0,0.0,0.7333670685189682,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,3.0,2.0,1.0,4.0,3.0,0.0,0.0,1.2033806763874648,0.0,0.0,0.0,6.0,2.0,0.0,0.0
10504,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,2.0,2.0,5.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0,7.0,1.0,1.0,0.0
10505,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,5.0,2.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0
10506,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,5.0,2.0,2.0,4.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0
10507,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.26504247477714454,0.3973170579070875,0.0,0.0,0.0,4.0,2.0,2.0,5.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0
10508,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,2.0,1.0,3.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10509,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,5.0,2.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0
10510,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,1.0,1.0,1.0
10511,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.3416454397354117,0.107790669611735,0.09170534077366982,3.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0478886443027493,2.0,0.0,1.2376447415872944,0.46466460261079456,0.2603171886821449,0.7072128651013915,5.0,0.0,0.0,0.0
10512,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,4.0,2.0,3.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,1.0,1.0,0.0
10513,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,2.0,2.0,2.0,3.0,0.0,0.0,1.2887949589077794,1.0,0.0,1.0,6.0,1.0,1.0,0.0
10514,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,1.0,4.0,4.0,2.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0
