respondent_id,h1n1_concern,h1n1_knowledge,behavioral_antiviral_meds,behavioral_avoidance,behavioral_face_mask,behavioral_wash_hands,behavioral_large_gatherings,behavioral_outside_home,behavioral_touch_face,doctor_recc_h1n1,doctor_recc_seasonal,chronic_med_condition,child_under_6_months,health_worker,opinion_h1n1_vacc_effective,opinion_h1n1_risk,opinion_h1n1_sick_from_vacc,opinion_seas_vacc_effective,opinion_seas_risk,opinion_seas_sick_from_vacc,age_group,education,race,sex,income_poverty,marital_status,rent_or_own,employment_status,hhs_geo_region,census_msa,household_adults,household_children
12569,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,4.0,4.0,3.0,4.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
12570,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,6.0,2.0,2.0,0.0
12571,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0
12572,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,5.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0
12573,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,2.0,1.0,4.0,4.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
12574,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,4.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0
12575,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.28672969154173505,0.4007798811408424,0.2285222956026659,0.040978789133263485,0.08833368291490114,4.0,2.0,2.0,4.0,3.034095743416432,2.2338150776559376,3.0,1.8538258881865022,0.0,1.0,1.2627425487741402,0.5270467067570861,0.2389075965579539,0.7304030446286283,4.0,1.0,0.0,0.0
12576,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,1.0,1.0,0.0
12577,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.24565942163632457,0.04593911276079661,0.08796325621764735,3.0,2.618189869745301,5.0,5.0,3.0,2.0,2.0,1.8461270592950105,0.0,1.0,1.2606497000246546,0.5337949708801392,0.2300283187887539,0.7394729909484601,1.0,1.0,0.6549834611606975,0.3352656063614633
12578,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.4214796572401304,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0
12579,2.0,1.0,0.0,1.0,0.0,0.8759151586166523,1.0,0.0,0.0,0.3104726950284193,0.41919866797431465,0.0,0.0,0.0,3.0,3.0,3.0,5.0,4.0,2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0
12580,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,4.0,4.0,5.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0
12581,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,5.0,4.0,2.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
12582,3.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,4.0,4.0,5.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,1.0,0.0
12583,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,5.0,1.0,4.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0
12584,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,5.0,1.0,5.0,4.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0
12585,3.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,6.0,2.0,0.0,0.0
12586,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,1.0,1.2452609833864865,0.0,0.0,0.0,9.0,0.0,0.0,0.0
12587,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,0.7201500551124372,6.0,2.0,0.0,0.0
12588,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0
12589,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.268992798503289,0.0,1.0,2.0,2.0,2.0,0.0,0.0
12590,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,4.0,4.0,4.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,4.0,1.0,1.0,0.0
12591,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3481972980864548,0.5105487846605157,0.0,0.0,0.0,4.0,2.0,2.0,5.0,1.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
12592,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,4.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0
12593,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,3.0,1.0,3.0,3.0,1.0,4.0,1.0,0.0,0.0,1.278772328640771,0.4867827921226736,0.26045820276121995,1.0,4.0,2.0,0.0,0.0
12594,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,2.0
12595,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.24063850910654142,0.08984572865842573,0.15484896158649045,4.0,2.0,2.0,2.0,2.0,2.0,4.0,1.8789794965186768,3.0,1.0,1.3240276891506775,0.5036006064927326,0.2533294209262042,0.7384533602093374,5.0,1.0,1.0,3.0
12596,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,1.0,4.0,5.0,4.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0
12597,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,4.0,2.0,2.0,4.0,2.0,0.0,3.0,0.0,1.0,1.3418983425833413,0.0,0.0,0.0,5.0,1.0,0.0,0.0
12598,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,4.0,2.0,4.0,4.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,2.0,1.0,0.0
12599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,9.0,2.0,0.0,0.0
12600,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0
12601,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,4.0,1.0,4.0,5.0,2.0,4.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,2.0,1.0,2.0
12602,3.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5.0,3.0,1.0,5.0,5.0,1.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,2.0,7.0,1.0,1.0,0.0
12603,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,2.0,4.0,4.0,1.0,4.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0
12604,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,3.0,5.0,1.0,4.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,7.0,2.0,2.0,0.0
12605,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0
12606,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0
12607,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,4.0,4.0,5.0,4.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0
12608,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,6.0,2.0,1.0,0.0
12609,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.26514535652420573,0.4232639671169698,0.0,0.0,0.0,3.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,0.0,1.0,1.384319297703708,0.0,1.0,1.0,9.0,1.0,0.0,0.0
12610,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,1.0
12611,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0
12612,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0
12613,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,5.0,4.0,4.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,0.0
12614,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,4.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12615,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,4.0,4.0,1.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
12616,3.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.22635243754374698,0.09275818992205084,0.12241555793819359,5.0,1.0,2.0,3.8398699111675674,2.96189017489747,2.2992186801704135,2.0,1.9447263172149167,1.0,1.0,1.3520139605888963,0.5369966872373332,0.24219830393718791,0.7044460569348647,7.0,2.0,3.0,3.0
12617,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,4.0,4.0,4.0,2.0,4.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,9.0,1.0,1.0,0.0
12618,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,4.0,2.0,5.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,9.0,0.0,0.0,2.0
12619,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,0.0,1.0,0.0,1.3312155426866485,0.0,0.24915224928134946,0.6973074088098714,7.0,1.0,2.0,0.0
12620,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,1.307321205629327,1.0,0.0,1.0,1.0,1.0,1.0,0.0
12621,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0
12622,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0
12623,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,4.0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
12624,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,4.0,2.0,2.0,0.0,3.0,2.0,0.0,2.0,1.0,1.0,1.0,7.0,2.0,2.0,0.0
12625,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,6.0,0.0,1.0,0.0
12626,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,1.0,5.0,5.0,4.0,4.0,2.0,0.0,0.0,1.3218012352819455,0.0,0.0,1.0,1.0,1.0,1.0,1.0
12627,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,7.0,1.0,1.0,3.0
12628,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.24732861265635894,0.39410038975203204,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,3.0,0.0
12629,1.6348705518758513,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.22336020771145979,0.37621077577095074,0.16563210963163594,0.10109860760555059,0.14559755260997723,3.7633660783551077,2.2491703073135545,2.0262147785192894,3.862474564082759,2.682915678122612,2.2040576707701143,2.0,1.9186286773257766,0.0,0.0,1.3244877668881871,0.5143090568854396,0.22526555806997922,0.7096034135558726,5.0,0.0,0.9184288541067068,0.42936231579457024
12630,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,4.0,5.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
12631,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,5.0,4.0,4.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
12632,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
12633,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.2375741822879184,0.3698070438375425,0.2028833806653929,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,2.0,5.0,2.0,2.0,1.0
12634,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1.0
12635,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,4.0,2.0,1.0,5.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
12636,0.0,2.0,0.0,0.665575634257133,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,1.0,1.0,5.0,1.0,3.0,0.0,0.0,1.307133113597448,1.0,0.0,0.0,6.0,1.0,1.0,0.0
12637,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2234689182747687,0.08027558288760785,0.17064410511985478,3.0,4.0,1.0,4.0,2.0,1.0,4.0,1.9210352731275098,0.0,0.0,1.304300842551105,0.46961675557750926,0.26622195327407083,0.7298957232582611,2.0,1.0,3.0,0.0
12638,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0
12639,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,4.0,1.0,4.0,4.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,1.0,7.0,1.0,1.0,0.0
12640,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,5.0,4.0,1.0,5.0,3.0,0.0,0.0,0.0,1.3036218665426749,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12641,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,0.0
12642,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,2.0,2.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0
12643,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,4.0,4.0,5.0,5.0,4.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,5.0,1.0,1.0,2.0
12644,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,3.0,2.0,0.0,1.0,0.0,0.0,1.331823961769868,1.0,0.0,1.0,1.0,1.0,1.0,0.0
12645,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,4.0,5.0,2.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0
12646,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,4.0,2.0,2.0,4.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,7.0,2.0,0.0,0.0
12647,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,5.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,3.0,2.0,1.0,1.0
12648,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,5.0,1.0,2.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
12649,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,2.0,0.0,0.0,1.3111329425509948,1.0,0.0,0.0,3.0,0.0,2.0,1.0
12650,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,4.0,1.0,5.0,4.0,1.0,0.0,3.0,0.0,1.0,2.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0
12651,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,7.0,1.0,0.0,0.0
12652,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,2.0,3.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
12653,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,4.0,5.0,4.0,4.0,2.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,9.0,1.0,1.0,0.0
12654,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,4.0,4.0,2.0,4.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
12655,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,1.0,5.0,4.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0
12656,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,0.0,0.0,1.2062190691752865,0.0,0.0,0.0,9.0,1.0,0.0,0.0
12657,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,5.0,1.0,1.0,3.0,2.0,0.0,0.0,1.2179737180389814,0.0,1.0,0.0,8.0,1.0,0.0,0.0
12658,2.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,2.0,2.0,4.0,1.9878490250923877,0.0,0.0,1.2245166319824792,0.3963502741117657,0.35272814202155495,0.6134519492326991,5.0,1.0,1.0,2.0
12659,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,5.0,4.0,5.0,4.0,2.0,2.0,3.0,0.0,0.0,1.2291144597398451,0.0,0.3439464010767487,1.0,6.0,0.0,1.0,0.0
12660,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,3.0,1.0,5.0,1.0,4.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0
12661,1.5897916795188476,1.3811237946764559,0.03375836316385446,0.0,0.0,0.0,1.0,0.34981429909372935,0.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,2.0,5.0,4.0,1.0,3.0,1.0,0.0,0.0,1.2198705964444128,0.0,0.0,0.0,5.0,1.0,0.0,0.0
12662,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.31782487378017793,0.4489160696258754,1.0,0.0,0.0,4.0,2.0,4.0,5.0,4.0,2.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
12663,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0
12664,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12665,2.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
12666,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,5.0,1.0,2.0,5.0,4.0,4.0,4.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
12667,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,4.0,2.0,1.0,0.0
12668,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,5.0,2.0,4.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0
